PERMNO,PERMCO,DATE,PRC,VOL,RET,SHROUT,RETX
12490,20990,19760528,256.62500,11791,0.019734,150467,0.012827
12490,20990,19760430,253.37500,17719,-0.032920,148447,-0.032920
12490,20990,19760331,262.00000,15251,0.024939,148447,0.024939
12490,20990,19760227,255.62500,15448,-0.001455,148447,-0.008244
12490,20990,19760130,257.75000,22923,0.149387,148447,0.149387
12490,20990,19751231,224.25000,12738,-0.009387,148447,-0.009387
12490,20990,19751128,226.37500,12513,0.074794,148447,0.066549
12490,20990,19751031,212.25000,19632,0.127490,148447,0.127490
12490,20990,19750930,188.25000,11640,0.010738,148447,0.010738
12490,20990,19750829,186.25000,10989,-0.011827,148447,-0.021025
12490,20990,19750731,190.25000,14859,-0.089713,148447,-0.089713
12490,20990,19750630,209.00000,11854,-0.027907,148447,-0.027907
12490,20990,19750530,215.00000,14472,0.031566,148447,0.024419
12490,20990,19750430,209.87500,15654,0.015729,148259,0.015729
12490,20990,19750331,206.62500,14145,-0.041183,148259,-0.041183
12490,20990,19750228,215.50000,19001,0.152722,148259,0.144754
12490,20990,19750131,188.25000,21779,0.120536,145214,0.120536
12490,20990,19741231,168.00000,12787,-0.052186,145214,-0.052186
12490,20990,19741129,177.25000,13228,-0.054858,145214,-0.062789
12490,20990,19741031,189.12500,18817,0.189465,145214,0.189465
12490,20990,19740930,159.00000,16028,-0.171875,145214,-0.171875
12490,20990,19740830,192.00000,12639,-0.040298,145214,-0.047737
12490,20990,19740731,201.62500,10371,-0.052291,145214,-0.052291
12490,20990,19740628,212.75000,6888,0.001176,145214,0.001176
12490,20990,19740531,212.50000,7312,-0.059274,145214,-0.064906
12490,20990,19740430,227.25000,7206,-0.036055,145214,-0.036055
12490,20990,19740329,235.75000,7723,-0.008933,145214,-0.008933
12490,20990,19740228,237.87500,6247,-0.024852,145214,-0.030071
12490,20990,19740131,245.25000,9956,-0.006079,145214,-0.006079
12490,20990,19731231,246.75000,9882,-0.068868,145214,-0.068868
12490,20990,19731130,265.00000,9364,-0.050419,145214,-0.054416
12490,20990,19731031,280.25000,13425,0.086240,145214,0.086240
12490,20990,19730928,258.00000,14909,-0.142857,145214,-0.142857
12490,20990,19730831,301.00000,7209,-0.039364,145214,-0.042925
12490,20990,19730731,314.50000,9581,-0.007886,145214,-0.007886
12490,20990,19730629,317.00000,8232,0.007149,145214,0.007149
12490,20990,19730531,314.75000,9908,-0.032261,145214,-0.035692
12490,20990,19730430,408.00000,6727,-0.054461,116171,-0.054461
12490,20990,19730330,431.50000,7499,0.000000,116171,0.000000
12490,20990,19730228,431.50000,7211,-0.005970,116171,-0.009185
12490,20990,19730131,435.50000,9451,0.083333,116171,0.083333
12490,20990,19721229,402.00000,6163,0.028133,116171,0.028133
12490,20990,19721130,391.00000,6494,0.017769,114996,0.014267
12490,20990,19721031,385.50000,9990,-0.051661,114996,-0.051661
12490,20990,19720929,406.50000,4676,-0.004896,114996,-0.004896
12490,20990,19720831,408.50000,7424,0.022707,114996,0.019339
12490,20990,19720731,400.75000,5698,0.022321,114996,0.022321
12490,20990,19720630,392.00000,4666,-0.014456,114996,-0.014456
12490,20990,19720531,397.75000,6655,0.033938,114996,0.030440
12490,20990,19720428,386.00000,5652,0.009810,114996,0.009810
12490,20990,19720330,382.25000,6782,0.037313,114996,0.037313
12490,20990,19720229,368.50000,5001,0.005027,114996,0.001359
12490,20990,19720131,368.00000,9500,0.093611,114996,0.093611
12490,20990,19711231,336.50000,8718,0.101473,114996,0.101473
12490,20990,19711130,305.50000,6677,0.020965,113984,0.016639
12490,20990,19711029,300.50000,7319,-0.010700,113984,-0.010700
12490,20990,19710930,303.75000,6411,-0.000822,113984,-0.000822
12490,20990,19710831,304.00000,8517,0.048240,113984,0.043777
12490,20990,19710730,291.25000,11212,-0.081230,113984,-0.081230
12490,20990,19710630,317.00000,10583,-0.030581,113984,-0.030581
12490,20990,19710528,327.00000,6429,-0.082320,113984,-0.085954
12490,20990,19710430,357.75000,8290,0.000699,113984,0.000699
12490,20990,19710331,357.50000,6137,0.062407,113984,0.062407
12490,20990,19710226,336.50000,5582,0.037788,113984,0.033794
12490,20990,19710129,325.50000,6955,0.024390,113984,0.024390
12490,20990,19701231,317.75000,7930,0.034174,113984,0.034174
12490,20990,19701130,307.25000,6999,0.045068,113718,0.045068
12490,20990,19701030,294.00000,6590,0.011825,113718,0.007712
12490,20990,19700930,291.75000,8567,0.095775,113718,0.095775
12490,20990,19700831,266.25000,11108,0.055500,113718,0.055500
12490,20990,19700731,252.25000,9092,0.013800,113718,0.009000
12490,20990,19700630,250.00000,10261,-0.100719,113718,-0.100719
12490,20990,19700529,278.00000,14845,-0.063087,113718,-0.067114
12490,20990,19700430,298.00000,9354,-0.119645,113718,-0.119645
12490,20990,19700331,338.50000,7994,-0.005143,113718,-0.005143
12490,20990,19700227,340.25000,6151,0.018494,113718,0.014914
12490,20990,19700130,335.25000,7896,-0.080247,113718,-0.080247
12490,20990,19691231,364.50000,5783,0.021008,113718,0.021008
12490,20990,19691128,357.00000,4170,-0.006935,112968,-0.009709
12490,20990,19691031,360.50000,6105,0.044171,112968,0.044171
12490,20990,19690930,345.25000,5180,0.000725,112968,0.000725
12490,20990,19690829,345.00000,5866,0.066256,112968,0.063174
12490,20990,19690731,324.50000,8654,-0.039230,112968,-0.039230
12490,20990,19690630,337.75000,4978,0.058777,112968,0.058777
12490,20990,19690529,319.00000,3625,-0.025000,112968,-0.027439
12490,20990,19690430,328.00000,3866,0.044586,112968,0.044586
12490,20990,19690328,314.00000,3905,0.070303,112968,0.070303
12490,20990,19690228,293.37500,4757,-0.007004,112968,-0.009705
12490,20990,19690131,296.25000,7598,-0.059524,112968,-0.059524
12490,20990,19681231,315.00000,4261,-0.056180,112968,-0.056180
12490,20990,19681129,333.75000,5444,0.087134,112228,0.087134
12490,20990,19681031,307.00000,8821,-0.081642,112228,-0.083582
12490,20990,19680930,335.00000,3106,0.000000,112228,0.000000
12490,20990,19680830,335.00000,3688,-0.009151,112228,-0.011070
12490,20990,19680730,338.75000,4697,-0.042403,112228,-0.042403
12490,20990,19680628,353.75000,5324,-0.009104,112228,-0.009104
12490,20990,19680531,357.00000,3941,0.055793,112228,0.053875
12490,20990,19680430,677.50000,2779,0.106122,56114,0.106122
12490,20990,19680329,612.50000,2979,0.056034,56114,0.056034
12490,20990,19680229,580.00000,2655,-0.022204,56114,-0.024390
12490,20990,19680131,594.50000,2596,-0.051834,56114,-0.051834
12490,20990,19671229,627.00000,1627,0.024510,56114,0.024510
12490,20990,19671130,612.00000,2371,0.033024,55809,0.031171
12490,20990,19671031,593.50000,1638,0.082535,55809,0.082535
12490,20990,19670929,548.25000,1765,0.097049,55809,0.097049
12490,20990,19670831,499.75000,1409,-0.013589,55809,-0.015756
12490,20990,19670731,507.75000,1562,0.020603,55809,0.020603
12490,20990,19670630,497.50000,2405,0.067024,55809,0.067024
12490,20990,19670531,466.25000,1990,-0.035234,55809,-0.037450
12490,20990,19670428,496.50000,2047,0.100887,54448,0.100887
12490,20990,19670331,451.00000,1763,0.048837,54448,0.048837
12490,20990,19670228,430.00000,1690,0.079099,54448,0.076345
12490,20990,19670131,399.50000,2660,0.075370,54448,0.075370
12490,20990,19661230,371.50000,1744,-0.011968,54448,-0.011968
12490,20990,19661130,376.00000,2519,0.135843,54157,0.132530
12490,20990,19661031,332.00000,2866,0.045669,54157,0.045669
12490,20990,19660930,317.50000,2511,-0.009360,54157,-0.009360
12490,20990,19660831,320.50000,2608,-0.056200,54157,-0.059428
12490,20990,19660729,340.75000,1508,-0.027817,54157,-0.027817
12490,20990,19660630,350.50000,3440,-0.029680,54157,-0.029680
12490,20990,19660531,362.75000,2210,-0.021031,52836,-0.023991
12490,20990,19660429,557.50000,1224,0.080426,35224,0.080426
12490,20990,19660331,516.00000,1527,0.001942,35224,0.001942
12490,20990,19660228,515.00000,1359,0.041331,35224,0.038306
12490,20990,19660131,496.00000,2112,-0.006012,35224,-0.006012
12490,20990,19651231,499.00000,2157,-0.049524,35224,-0.049524
12490,20990,19651130,525.00000,763,-0.012195,35048,-0.015009
12490,20990,19651029,533.00000,1180,0.040000,35048,0.040000
12490,20990,19650930,512.50000,1214,0.027054,35048,0.027054
12490,20990,19650831,499.00000,1563,0.044885,35048,0.041754
12490,20990,19650730,479.00000,1322,0.045852,35048,0.045852
12490,20990,19650630,458.00000,2418,-0.041841,35048,-0.041841
12490,20990,19650528,478.00000,953,-0.011340,35048,-0.014433
12490,20990,19650430,485.00000,1071,0.067694,35048,0.067694
12490,20990,19650331,454.25000,1206,-0.003291,35048,-0.003291
12490,20990,19650226,455.75000,1328,0.019509,35048,0.016165
12490,20990,19650129,448.50000,1887,0.095238,35048,0.095238
12490,20990,19641231,409.50000,1401,-0.007273,35048,-0.007273
12490,20990,19641130,412.50000,1416,-0.014881,34740,-0.017857
12490,20990,19641030,420.00000,1270,-0.037801,34740,-0.037801
12490,20990,19640930,436.50000,1973,-0.009081,34740,-0.009081
12490,20990,19640831,440.50000,1930,-0.043831,34740,-0.046537
12490,20990,19640731,462.00000,1551,-0.031447,34740,-0.031447
12490,20990,19640630,477.00000,1442,-0.006250,34740,-0.006250
12490,20990,19640528,480.00000,1646,0.054910,34740,0.052170
12490,20990,19640430,570.25000,1714,-0.040387,27792,-0.040387
12490,20990,19640331,594.25000,1573,0.044376,27792,0.044376
12490,20990,19640228,569.00000,1517,0.052122,27792,0.049815
12490,20990,19640131,542.00000,2983,0.069034,27792,0.069034
12490,20990,19631231,507.00000,1746,0.044822,27792,0.044822
12490,20990,19631129,485.25000,1675,-0.015182,27678,-0.017713
12490,20990,19631031,494.00000,3267,0.092920,27678,0.092920
12490,20990,19630930,452.00000,2423,0.016301,27678,0.016301
12490,20990,19630830,444.75000,1860,0.025892,27678,0.023590
12490,20990,19630731,434.50000,2243,-0.004011,27678,-0.004011
12490,20990,19630628,436.25000,1723,-0.085909,27678,-0.085909
12490,20990,19630531,477.25000,1528,0.031267,27678,0.029111
12490,20990,19630430,463.75000,2437,0.101544,27678,0.101544
12490,20990,19630329,421.00000,1628,0.053158,27678,0.053158
12490,20990,19630228,399.75000,1766,-0.054277,27678,-0.056637
12490,20990,19630131,423.75000,3814,0.086538,27678,0.086538
12490,20990,19621231,390.00000,2929,-0.021330,27678,-0.021330
12490,20990,19621130,398.50000,4898,0.153902,27678,0.151734
12490,20990,19621031,346.00000,5738,-0.021216,27678,-0.021216
12490,20990,19620928,353.50000,4436,-0.107886,27678,-0.107886
12490,20990,19620831,396.25000,4735,0.025840,27678,0.023902
12490,20990,19620731,387.00000,5483,0.140752,27678,0.140752
12490,20990,19620629,339.25000,9136,-0.135669,27561,-0.135669
12490,20990,19620531,392.50000,6586,-0.133811,27561,-0.135463
12490,20990,19620430,454.00000,1713,-0.147818,27561,-0.147818
12490,20990,19620330,532.75000,725,-0.007914,27561,-0.007914
12490,20990,19620228,537.00000,776,-0.007841,27561,-0.009225
12490,20990,19620131,542.00000,1181,-0.063903,27561,-0.063903
12490,20990,19611229,579.00000,912,-0.001724,27561,-0.001724
12490,20990,19611130,580.00000,962,-0.011745,27465,-0.012766
12490,20990,19611031,587.50000,1248,0.092007,27465,0.092007
12490,20990,19610929,538.00000,1075,0.035611,27465,0.035611
12490,20990,19610831,519.50000,1108,0.067967,27465,0.066735
12490,20990,19610731,487.00000,921,0.024185,27465,0.024185
12490,20990,19610630,475.50000,1202,-0.026612,27465,-0.026612
12490,20990,19610531,488.50000,1295,0.027521,27465,0.026261
12490,20990,19610428,714.00000,746,0.027338,18310,0.027338
12490,20990,19610330,695.00000,986,0.029630,18310,0.029630
12490,20990,19610228,675.00000,618,0.062500,18310,0.061321
12490,20990,19610131,636.00000,1049,0.072513,18310,0.072513
12490,20990,19601230,593.00000,676,0.064632,18310,0.064632
12490,20990,19601130,557.00000,698,0.091487,18268,0.090020
12490,20990,19601031,511.00000,864,-0.009690,18268,-0.009690
12490,20990,19600930,516.00000,702,-0.037313,18268,-0.037313
12490,20990,19600831,536.00000,745,0.023356,18268,0.021926
12490,20990,19600729,524.50000,658,0.004789,18268,0.004789
12490,20990,19600630,522.00000,749,0.035714,18268,0.035714
12490,20990,19600531,504.00000,857,0.115470,18268,0.113812
12490,20990,19600429,452.50000,611,0.030752,18268,0.030752
12490,20990,19600331,439.00000,1140,0.050239,18268,0.050239
12490,20990,19600229,418.00000,787,0.006611,18268,0.004808
12490,20990,19600129,416.00000,642,-0.050770,18268,-0.050770
12490,20990,19591231,438.25000,702,0.005161,18268,0.005161
12490,20990,19591130,436.00000,823,0.067482,18218,0.066015
12490,20990,19591030,409.00000,788,-0.006075,18218,-0.006075
12490,20990,19590930,411.50000,822,-0.030624,18218,-0.030624
12490,20990,19590831,424.50000,711,-0.007009,18218,-0.008178
12490,20990,19590731,428.00000,716,-0.044643,18218,-0.044643
12490,20990,19590630,448.00000,1149,-0.046809,18218,-0.046809
12490,20990,19590529,470.00000,847,0.204352,18218,0.203072
12490,20990,19590430,586.00000,634,0.079190,12145,0.079190
12490,20990,19590331,543.00000,582,0.026465,12145,0.026465
12490,20990,19590227,529.00000,588,0.058771,12145,0.057471
12490,20990,19590130,500.25000,694,-0.064953,12145,-0.064953
12490,20990,19581231,535.00000,552,0.226790,12145,0.226790
12490,20990,19581128,447.00000,487,0.029080,11841,0.027586
12490,20990,19581031,435.00000,782,0.066176,11841,0.066176
12490,20990,19580930,408.00000,616,0.096774,11841,0.096774
12490,20990,19580829,372.00000,582,0.008525,11841,0.006766
12490,20990,19580731,369.50000,752,0.001355,11841,0.001355
12490,20990,19580630,369.00000,656,0.058065,11841,0.058065
12490,20990,19580529,348.75000,653,-0.004558,11841,-0.006410
12490,20990,19580430,351.00000,770,0.014451,11841,0.014451
12490,20990,19580331,346.00000,676,0.053272,11841,0.053272
12490,20990,19580228,328.50000,785,0.023795,11841,0.021773
12490,20990,19580131,321.50000,699,0.054098,11841,0.054098
12490,20990,19571231,305.00000,598,0.008468,11841,0.008468
12490,20990,19571129,310.00000,747,0.040536,11552,0.038526
12490,20990,19571031,298.50000,1558,-0.006656,11552,-0.006656
12490,20990,19570930,300.50000,729,-0.049051,11552,-0.049051
12490,20990,19570830,316.00000,1488,-0.059138,11552,-0.060921
12490,20990,19570731,336.50000,782,0.016616,11552,0.016616
12490,20990,19570628,331.00000,1720,0.123939,11552,0.123939
12490,20990,19570531,294.50000,1073,0.059732,11552,0.057634
12490,20990,19570430,572.00000,182,0.101059,5251,0.101059
12490,20990,19570329,519.50000,159,0.021632,5251,0.021632
12490,20990,19570228,508.50000,267,-0.016409,5251,-0.018340
12490,20990,19570131,518.00000,130,-0.040741,5251,-0.040741
12490,20990,19561231,540.00000,163,0.106557,5251,0.106557
12490,20990,19561130,488.00000,136,0.047109,5250,0.044968
12490,20990,19561031,467.00000,240,0.030905,5250,0.030905
12490,20990,19560928,453.00000,150,-0.065015,5250,-0.065015
12490,20990,19560831,484.50000,100,-0.057282,5250,-0.059223
12490,20990,19560731,515.00000,127,0.052094,5250,0.052094
12490,20990,19560629,489.50000,205,0.139697,5250,0.139697
12490,20990,19560531,429.50000,191,0.015330,5250,0.012972
12490,20990,19560430,530.00000,107,0.070707,4200,0.070707
12490,20990,19560329,495.00000,226,0.210269,4200,0.210269
12490,20990,19560229,409.00000,603,0.051282,4200,0.048718
12490,20990,19560131,390.00000,228,-0.032258,4200,-0.032258
12490,20990,19551230,403.00000,157,0.040491,4200,0.040491
12490,20990,19551130,397.00000,152,0.047368,4098,0.044737
12490,20990,19551031,380.00000,135,-0.042821,4098,-0.042821
12490,20990,19550930,397.00000,170,-0.017327,4098,-0.017327
12490,20990,19550831,404.00000,82,-0.039146,4098,-0.041518
12490,20990,19550729,-421.50000,117,0.015663,4098,0.015663
12490,20990,19550630,415.00000,186,-0.007177,4098,-0.007177
12490,20990,19550531,418.00000,133,-0.021028,4098,-0.023364
12490,20990,19550429,428.00000,116,0.078086,4098,0.078086
12490,20990,19550331,397.00000,201,0.067204,4098,0.067204
12490,20990,19550228,372.00000,103,0.004038,4098,0.001346
12490,20990,19550131,371.50000,163,0.026243,4098,0.026243
12490,20990,19541231,362.00000,151,-0.017639,4098,-0.017639
12490,20990,19541130,368.50000,114,0.186196,4098,0.182986
12490,20990,19541029,311.50000,129,0.063140,4098,0.063140
12490,20990,19540930,293.00000,79,0.035336,4098,0.035336
12490,20990,19540831,283.00000,110,-0.048576,4098,-0.051926
12490,20990,19540730,298.50000,91,-0.005000,4098,-0.005000
12490,20990,19540630,300.00000,103,0.048951,4098,0.048951
12490,20990,19540528,286.00000,150,0.067708,4098,0.063988
12490,20990,19540430,336.00000,113,0.005988,3278,0.005988
12490,20990,19540331,334.00000,136,0.232472,3278,0.232472
12490,20990,19540226,271.00000,76,0.044146,3278,0.040307
12490,20990,19540129,260.50000,81,0.054656,3278,0.054656
12490,20990,19531231,247.00000,87,0.057098,3278,0.057098
12490,20990,19531130,239.50000,64,0.032189,3198,0.027897
12490,20990,19531030,233.00000,100,0.008658,3198,0.008658
12490,20990,19530930,231.00000,76,-0.029412,3198,-0.029412
12490,20990,19530831,238.00000,33,-0.004167,3198,-0.008333
12490,20990,19530731,240.00000,52,0.033369,3198,0.033369
12490,20990,19530630,-232.25000,59,-0.030271,3198,-0.030271
12490,20990,19530529,239.50000,60,0.050218,3198,0.045852
12490,20990,19530430,229.00000,92,-0.049793,3198,-0.049793
12490,20990,19530331,241.00000,102,0.014737,3198,0.014737
12490,20990,19530227,237.50000,121,0.028017,3198,0.023707
12490,20990,19530130,232.00000,107,-0.013815,3198,-0.013815
12490,20990,19521231,235.25000,118,0.073967,3198,0.073967
12490,20990,19521128,230.00000,94,0.071926,3046,0.067285
12490,20990,19521031,215.50000,56,0.021327,3046,0.021327
12490,20990,19520930,211.00000,40,-0.019744,3046,-0.019744
12490,20990,19520829,215.25000,47,-0.008028,3046,-0.012615
12490,20990,19520731,218.00000,108,-0.004566,3046,-0.004566
12490,20990,19520630,219.00000,72,0.095000,3046,0.095000
12490,20990,19520529,200.00000,116,0.060686,3046,0.055409
12490,20990,19520430,189.50000,95,-0.013021,3046,-0.013021
12490,20990,19520331,192.00000,124,0.007874,3046,0.007874
12490,20990,19520229,190.50000,108,-0.048447,3046,-0.053416
12490,20990,19520131,201.25000,115,-0.032895,3046,-0.032895
12490,20990,19511231,218.50000,75,0.071078,2901,0.071078
12490,20990,19511130,204.00000,102,0.009852,2901,0.004926
12490,20990,19511031,203.00000,93,-0.064516,2901,-0.064516
